id,title,genres,authors,description,readers_count,avg_rating,genre_score
301809,Зверолов,"Космическая фантастика,Научная фантастика",Александр Рудазов,,18,4.0,132
213643,"Я, робот","Зарубежная фантастика,Детективная фантастика,Научная фантастика,Классика фантастики",Айзек Азимов,,25,5.0,132
206601,Хронолиты,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Роберт Уилсон,,27,4.7,132
58274,Зенитные кодексы Аль-Эфесби,"Социальная фантастика,Научная фантастика",Виктор Пелевин,,15,4.7,132
129028,Всесожжение,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Цезарий Збешховский,,12,4.5,132
10351,Пора спать!,"Социальная фантастика,Научная фантастика",Кир Булычев,,14,3.8,132
66502,Попытка к бегству,"Социальная фантастика,Научная фантастика",Аркадий и Борис Стругацкие,,11,5.0,132
31442,Пересмешник,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Уолтер Тевис,,11,4.7,132
242507,Я живу в этом теле,Научная фантастика,Юрий Никитин,,18,4.0,132
220492,Этика Райдера,Научная фантастика,"Алексей Жарков,Дмитрий Костюкевич",,17,4.0,132
157399,Эротичный Робинзон,Научная фантастика,Дмитрий Казаков,,16,5.0,132
55029,Эра феминизма,Научная фантастика,Дмитрий Куликовский,,15,5.0,132
274561,Чистовик,Научная фантастика,Сергей Лукьяненко,,857,4.6,132
319390,Черновик,Научная фантастика,Сергей Лукьяненко,,1432,4.6,132
35655,Черная сила,Научная фантастика,Василий Головачев,,17,5.0,132
87987,"Человек, изменивший мир",Научная фантастика,Юрий Никитин,,19,5.0,132
113108,Человек из Пасифиды,Научная фантастика,Аркадий и Борис Стругацкие,,15,5.0,132
71852,Форма жизни,Научная фантастика,Андрей Ливадный,,11,4.0,132
290145,Фантасмагория предназначения,Научная фантастика,Юрий Иванович,,12,5.0,132
210982,Волчья Луна,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Йен Макдональд,,24,4.2,132
240187,Лестница в лабиринте,"Социальная фантастика,Научная фантастика",Виктор Бондаренко,,15,4.8,132
36841,Золушка на рынке,"Социальная фантастика,Научная фантастика",Кир Булычев,,15,4.5,132
152861,Сын Ветра,"Космическая фантастика,Научная фантастика",Генри Олди,,19,5.0,132
299165,Непобедимый,"Зарубежная фантастика,Космическая фантастика,Научная фантастика",Станислав Лем,,10,5.0,132
288175,Красный олень – белый олень,"Космическая фантастика,Научная фантастика",Кир Булычев,,8,4.0,132
191590,Вельд,"Зарубежная фантастика,Научная фантастика",Рэй Брэдбери,,23,4.8,132
110963,Борн,"Социальная фантастика,Зарубежная фантастика,Научная фантастика",Джефф Вандермеер,,20,4.5,132
182520,Айсберг,"Зарубежная фантастика,Научная фантастика",Джеймс Роллинс,,111,4.9,132
49698,Вкус свободы,"Социальная фантастика,Научная фантастика",Сергей Лукьяненко,,26,4.4,132
128698,Тени желтых дорог,Научная фантастика,Алексей Бессонов,,11,4.5,132
22775,Хромая судьба,"Социальная фантастика,Научная фантастика",Аркадий и Борис Стругацкие,,22,4.3,132
39927,Синяя бутылка,"Зарубежная фантастика,Научная фантастика",Рэй Брэдбери,,18,5.0,132
300306,Разрушитель кораблей,"Социальная фантастика,Зарубежная фантастика,Героическая фантастика,Научная фантастика",Паоло Бачигалупи,,17,5.0,132
63986,Путешествия между мирами,"Социальная фантастика,Научная фантастика",Юрий Терентьев,,15,4.0,132
248441,Почти весна,"Социальная фантастика,Научная фантастика",Сергей Лукьяненко,,29,4.8,132
319550,"Время вызова. Нужны князья, а не тати","Социальная фантастика,Научная фантастика",Роман Злотников,,28,5.0,132
25524,Абсолютное доказательство,"Мистика,Зарубежные детективы,Триллеры",Питер Джеймс,,34,5.0,114
174541,…И в трещинах зеркальный круг,"Зарубежные детективы,Классические детективы",Агата Кристи,,75,4.9,114
258162,Эркюль Пуаро и Шкатулка с секретом,"Зарубежные детективы,Классические детективы",Софи Ханна,,14,5.0,114
214927,Что скрывает правда,"Зарубежные детективы,Классические детективы",Таисия Кольт,,15,5.0,114
280604,Человек в витрине,"Зарубежные детективы,Полицейские детективы",Хьелль Ола Даль,,11,5.0,114
198725,Цыганка из ломбарда,"Зарубежные детективы,Классические детективы",Фергюс Хьюм,,12,5.0,114
176092,Хикори-дикори,"Зарубежные детективы,Классические детективы",Агата Кристи,,17,3.8,114
219743,Фламандская доска,"Зарубежные детективы,Исторические детективы",Артуро Перес-Реверте,,38,4.3,114
311166,Узкая дорога на дальний север,"Зарубежные детективы,Полицейские детективы",Ричард Флэнаган,,11,4.3,114
40710,Уважаемый господин М.,Зарубежные детективы,Герман Кох,,17,3.5,114
120660,Убийство в «Восточном экспрессе»,"Зарубежные детективы,Классические детективы",Агата Кристи,,268,4.7,114
50195,Двойник Декстера,"Зарубежные детективы,Триллеры,Полицейские детективы",Джеффри Линдсей,,14,5.0,114
167381,Гретель,"Зарубежные детективы,Триллеры",Стивен Кинг,,16,4.6,114
195539,Ворон и Голландка,"Зарубежные детективы,Триллеры",Лора Липпман,,13,4.0,114
45437,Братство камня,"Зарубежные детективы,Триллеры",Жан-Кристоф Гранже,,33,3.9,114
274148,Белое безмолвие,"Мистика,Зарубежные детективы,Триллеры",Сара Лотц,,16,4.3,114
189464,Бездна,"Зарубежные детективы,Триллеры,Зарубежная фантастика",Джеймс Роллинс,,141,4.7,114
88367,Американский психопат,"Зарубежные детективы,Триллеры",Брет Эллис,,70,3.2,114
15856,Убийство Санта-Клауса,"Зарубежные детективы,Классические детективы",Филлис Дороти Джеймс,,11,5.0,114
81289,Убийственно тихая жизнь,"Зарубежные детективы,Полицейские детективы",Луиза Пенни,,61,4.0,114
39404,Трубка Шерлока Холмса,"Зарубежные детективы,Классические детективы",Джун Томсон,,13,5.0,114
226696,Трагедия в трех актах,"Зарубежные детективы,Классические детективы",Агата Кристи,,10,5.0,114
176269,Тайна зимнего сада,"Зарубежные детективы,Классические детективы,Исторические детективы",Кэрола Данн,,24,4.2,114
24247,Таинственное дело миссис Морт,"Зарубежные детективы,Классические детективы",Таисия Кольт,,19,4.8,114
14060,Союз рыжих,"Зарубежные детективы,Классические детективы",Артур Конан Дойл,,16,4.7,114
206931,Собака Баскервилей,"Зарубежные детективы,Классические детективы",Артур Конан Дойл,,27,5.0,114
54589,Смерть приходит в конце,"Зарубежные детективы,Классические детективы,Исторические детективы",Агата Кристи,,19,4.0,114
16291,Смерть на Ниле,"Зарубежные детективы,Классические детективы",Агата Кристи,,65,4.7,114
237666,Смерть лорда Эджвера,"Зарубежные детективы,Классические детективы",Агата Кристи,,20,4.7,114
155764,Смерть в облаках,"Зарубежные детективы,Классические детективы",Агата Кристи,,95,4.8,114
161220,Слоны умеют помнить,"Зарубежные детективы,Классические детективы",Агата Кристи,,19,4.8,114
151788,Сикстинский заговор,"Зарубежные детективы,Исторические детективы",Филипп Ванденберг,,15,5.0,114
163259,Пройдоха,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,14,5.0,114
160847,Прилив,"Зарубежные детективы,Классические детективы",Агата Кристи,,21,4.7,114
156860,Преступление в Орсивале,"Зарубежные детективы,Классические детективы,Полицейские детективы",Эмиль Габорио,,17,5.0,114
41178,Полиция,"Зарубежные детективы,Полицейские детективы",Ю Несбё,,537,4.8,114
314383,Отведи удар,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,19,4.5,114
53151,Омерта,Зарубежные детективы,Марио Пьюзо,,9,5.0,114
279589,Одинокая смерть,"Зарубежные детективы,Классические детективы,Исторические детективы",Чарлз Тодд,,8,5.0,114
156213,Немой свидетель,"Зарубежные детективы,Классические детективы",Агата Кристи,,19,4.8,114
299115,Мнимая беспечность,"Зарубежные детективы,Классические детективы",Найо Марш,,11,4.0,114
17750,Мисс Сильвер приезжает погостить. Гостиница «Огненное колесо»,"Зарубежные детективы,Классические детективы",Патриция Вентворт,,20,3.8,114
142447,Медаль за убийство,"Зарубежные детективы,Классические детективы,Исторические детективы",Фрэнсис Броуди,,26,4.8,114
264007,Мегрэ колеблется,"Зарубежные детективы,Классические детективы,Полицейские детективы",Жорж Сименон,,18,5.0,114
81313,Мегрэ и убийца,"Зарубежные детективы,Классические детективы,Полицейские детективы",Жорж Сименон,,15,4.5,114
307227,Мегрэ и бродяга,"Зарубежные детективы,Классические детективы,Полицейские детективы",Жорж Сименон,,12,5.0,114
204966,Когда остыли следы,"Зарубежные детективы,Триллеры,Полицейские детективы",Блейк Пирс,,40,4.7,114
118074,Книга зеркал,"Зарубежные детективы,Триллеры",Э. Чировици,,14,5.0,114
198818,Кабинет диковин,"Зарубежные детективы,Триллеры,Полицейские детективы","Линкольн Чайлд,Дуглас Престон",,15,4.6,114
215570,Забудь мое имя,"Зарубежные детективы,Триллеры",Дж. С. Монро,,11,4.8,114
12642,Дом на Холодном холме,"Зарубежные детективы,Триллеры",Питер Джеймс,,37,4.7,114
276232,Долорес Клейборн,"Зарубежные детективы,Триллеры",Стивен Кинг,,22,5.0,114
184576,Люби меня мертвым,"Зарубежные детективы,Полицейские детективы",Питер Джеймс,,105,4.4,114
7017,Лицо во мраке. Этюд в багровых тонах,"Зарубежные детективы,Классические детективы","Артур Конан Дойл,Эдгар Уоллес",,11,5.0,114
302491,Летучие мыши появляются в сумерках,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,26,5.0,114
18021,Крылатый кинжал,"Зарубежные детективы,Классические детективы",Гилберт Кит Честертон,,17,4.5,114
97733,Кража в миллион долларов,"Зарубежные детективы,Классические детективы",Агата Кристи,,28,4.9,114
114206,Клеймо смерти,"Зарубежные детективы,Полицейские детективы",Питер Джеймс,,41,4.8,114
195872,Каменный убийца,"Зарубежные детективы,Полицейские детективы",Луиза Пенни,,38,4.8,114
106373,Исчезновение мистера Дэвенхейма,"Зарубежные детективы,Классические детективы",Агата Кристи,,18,5.0,114
128302,Инспектор мертвых,"Зарубежные детективы,Исторические детективы",Дэвид Моррелл,,83,4.7,114
214232,Зло под солнцем,"Зарубежные детективы,Классические детективы",Агата Кристи,,65,4.8,114
154900,Жестокие слова,"Зарубежные детективы,Полицейские детективы",Луиза Пенни,,38,4.9,114
288519,Женщина в «Восточном экспрессе»,"Зарубежные детективы,Исторические детективы",Линдси Эшфорд,,21,5.0,114
125134,Его кровавый проект,"Зарубежные детективы,Исторические детективы",Грэм Макрей Барнет,,27,4.5,114
247607,Дочь палача и черный монах,"Зарубежные детективы,Исторические детективы",Оливер Пётч,,21,5.0,114
281621,Доколе длится свет,"Зарубежные детективы,Классические детективы",Агата Кристи,,19,5.0,114
150411,День поминовения,"Зарубежные детективы,Классические детективы",Агата Кристи,,12,5.0,114
221602,Дело одинокой наследницы,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,16,3.7,114
106693,Дело застенчивой подзащитной,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,11,5.0,114
79395,Дело дважды неразведенного,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,15,4.8,114
229054,Дело встревоженной официантки,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,19,4.6,114
144470,Вороны не умеют считать,"Зарубежные детективы,Классические детективы",Эрл Стенли Гарднер,,12,5.0,114
316596,Властелин ночи,"Зарубежные детективы,Исторические детективы",Дэвид Моррелл,,71,4.7,114
208183,Виновато море,Зарубежные детективы,Люси Кларк,,14,4.2,114
218166,Вероника Спидвелл. Опасное предприятие,"Зарубежные детективы,Исторические детективы",Деанна Рэйборн,,10,3.6,114
48097,Вероника Спидвелл. Интригующее начало,"Зарубежные детективы,Исторические детективы",Деанна Рэйборн,,11,4.0,114
54408,Вавилон-Берлин,"Зарубежные детективы,Исторические детективы,Полицейские детективы,Шпионские детективы",Фолькер Кучер,,9,5.0,114
130607,Без срока давности,"Зарубежные детективы,Полицейские детективы",Нора Робертс,,35,4.4,114
132963,Алое кольцо,"Зарубежные детективы,Классические детективы",Артур Конан Дойл,,15,4.0,114
216895,Охота на князя Дракулу,"Ужасы,Зарубежные детективы,Триллеры",Керри Манискалко,,17,5.0,114
100803,Остров Проклятых,"Зарубежные детективы,Триллеры",Деннис Лихэйн,,74,4.8,114
88574,Никогда тебя не отпущу,"Зарубежные детективы,Триллеры",Чеви Стивенс,,17,5.0,114
132154,Невидимая угроза,"Зарубежные детективы,Триллеры",Джина Майер,,14,4.0,114
230028,Кровь ангелов,"Зарубежные детективы,Триллеры",Майкл Маршалл Смит,,13,4.7,114
99780,Колыбельная для моей девочки,"Мистика,Зарубежные детективы,Триллеры",Лорет Энн Уайт,,10,,114
34327,Код да Винчи,"Зарубежные детективы,Триллеры",Дэн Браун,,52,4.9,114
57214,Когда приманка сработала,"Зарубежные детективы,Триллеры,Политические детективы",Блейк Пирс,,95,4.9,114
107436,Я знаю тайну,"Зарубежные детективы,Триллеры,Полицейские детективы",Тесс Герритсен,,117,4.9,114
140338,Черная линия,"Зарубежные детективы,Триллеры",Жан-Кристоф Гранже,,47,4.5,114
85169,Украденное лицо,"Зарубежные детективы,Триллеры",Тара Изабелла Бертон,,13,4.2,114
235134,Самый близкий враг,"Зарубежные детективы,Триллеры,Полицейские детективы",Кара Хантер,,46,4.4,114
157542,Розы мая,"Зарубежные детективы,Триллеры",Дот Хатчисон,,44,4.9,114
276849,Прыжок над пропастью,"Зарубежные детективы,Триллеры",Питер Джеймс,,19,4.7,114
167856,Пора убивать,"Зарубежные детективы,Триллеры",Джон Гришэм,,17,5.0,114
109875,Азиатский рецепт,Зарубежные детективы,Кристофер Мур,,15,4.5,114
80766,1793. История одного убийства,"Зарубежные детективы,Исторические детективы",Никлас Натт-о-Даг,,120,4.6,114
185974,Родная афганская пыль,Книги о войне,Алескендер Рамазанов,,19,4.7,105
51732,«Зверобои» штурмуют Берлин. От Зееловских высот до Рейхстага,Книги о войне,Владимир Першанин,"жанр: исторический роман
темы: война, насилие, конфликт
конфликт: борьба за Берлин, военные действия
смысл: книга описывает штурм Берлина, смысл исторических событий",28,4.0,105
203915,Пустодушие,Книги о войне,Андрей Платонов,,21,3.8,105
127866,«Мессер» – меч небесный. Из Люфтваффе в штрафбат,Книги о войне,Георгий Савицкий,"жанр: исторический роман
темы: война, насилие, выживание
конфликт: внутренний конфликт, конфликт с обстоятельствами
смысл: История о человеке, который переживает войну и сталкивается с трудными выборами, ищет смысл жизни в условиях опасности и насилия.",9,4.3,105
287482,«Мы не дрогнем в бою». Отстоять Москву!,Книги о войне,Валерий Киселев,"жанр: исторический роман
темы: война, насилие, героизм
конфликт: борьба за Москву, военные действия
смысл: книга рассказывает о защите Москвы, смысле жизни в условиях войны",17,4.7,105
177158,"«Раньше смерти не помрем!» Танкист, диверсант, смертник",Книги о войне,Александр Лысёв,"жанр: исторический роман
темы: война, насилие, выживание
конфликт: противостояние врагов, внутренний конфликт
смысл: история о переживаниях танкиста, диверсанта и смертника, борьба за выживание в условиях войны.",23,5.0,105
281138,Сталинград. Десантники стоят насмерть,Книги о войне,Владимир Першанин,,21,5.0,105
286002,Окруженец,Книги о войне,Виктор Найменов,,20,4.0,105
110025,Горячая точка,Книги о войне,Борис Цеханович,,11,5.0,105
27886,Иван Никулин – русский матрос,Книги о войне,Леонид Соловьев,,8,5.0,105
254427,Прокляты и убиты,Книги о войне,Виктор Астафьев,,54,5.0,105
180767,Небратья,Книги о войне,Александр Тамоников,,16,4.0,105
266788,Подвиг Севастополя 1942. Готенланд,Книги о войне,Виктор Костевич,,15,5.0,105
300086,Охотник за караванами,Книги о войне,Александр Проханов,,17,4.0,105
246209,Пастух и пастушка,Книги о войне,Виктор Астафьев,,10,5.0,105
79739,Непобежденные. Кровавое лето 1941 года,Книги о войне,Валерий Киселев,,22,4.2,105
85151,Группа специального назначения,"Шпионские детективы,Книги о войне",Александр Тамоников,,28,4.8,105
276900,Моя война. Писатель в окопах: война глазами солдата,Книги о войне,Виктор Астафьев,,40,4.8,105
272458,Мусульманская свадьба,Книги о войне,Александр Проханов,,6,4.0,105
218936,Мой Сталинград,Книги о войне,Михаил Алексеев,,14,4.8,105
168018,Мой друг – предатель,Книги о войне,Сергей Скрипаль,,10,,105
266247,Мальчик и шкафчик,Книги о войне,Вероника Гард,,14,3.0,105
50280,Танк «Иосиф Сталин». Иду на прорыв!,Книги о войне,Георгий Савицкий,,19,4.2,105
11969,Истребитель майданов,Книги о войне,Александр Тамоников,,14,5.0,105
146207,Утомленное солнце,Книги о войне,Владимир Колычев,,16,4.6,105
305808,Дым отечества,Книги о войне,Константин Симонов,,13,4.8,105
73641,Дед-солдат,Книги о войне,Андрей Платонов,,15,5.0,105
21139,Десять дней. Хроника начала войны,Книги о войне,Александр Альберт,,17,5.0,105
21686,Дневник артиллерийского офицера,Книги о войне,Борис Цеханович,,18,4.2,105
101885,Горячий снег,Книги о войне,Юрий Бондарев,,25,4.8,105
33286,Три «котла» красноармейца Полухина,Книги о войне,Анатолий Сорокин,,17,5.0,105
195785,Комбат по прозвищу «Снежный Лис»,Книги о войне,Владимир Першанин,,18,4.2,105
200765,Командир штрафной роты,Книги о войне,Владимир Першанин,,28,4.5,105
262264,Кандагарская застава,Книги о войне,Александр Проханов,,15,5.0,105
16527,У штрафников не бывает могил,Книги о войне,Владимир Першанин,,25,4.7,105
106296,Афган,Книги о войне,Сергей Скрипаль,,16,4.0,105
321021,Батальоны просят огня,Книги о войне,Юрий Бондарев,,24,4.9,105
37887,Это было в войну…,Книги о войне,Неонилла Самухина,,12,4.3,105
116,Боец десантной бригады,Книги о войне,Равиль Бикбаев,,22,5.0,105
176218,Штрафники против асов Люфтваффе. «Ведь это наше небо…»,Книги о войне,Георгий Савицкий,,15,4.4,105
281034,Штрафники Сталинграда. «За Волгой для нас земли нет!»,Книги о войне,Владимир Першанин,,16,5.0,105
281967,В пекле огненной дуги,Книги о войне,Виталий Мальков,,19,3.6,105
56844,Война с Востока. Книга об афганском походе,Книги о войне,Александр Проханов,,8,5.0,105
262022,Внутри немца,Книги о войне,Андрей Платонов,,10,5.0,105
236365,Двадцать дней без войны,Книги о войне,Константин Симонов,,17,4.6,105
162323,Волкодавы,Книги о войне,Сергей Аксу,,29,4.5,105
100004,Восточный бастион,Книги о войне,Александр Проханов,,10,5.0,105
54620,Четыре шага,Книги о войне,Константин Симонов,,16,4.8,105
200704,Человек с двойным лицом,"Шпионские детективы,Книги о войне",Александр Тамоников,,12,4.5,105
40116,Приказано совершить подвиг,Книги о войне,Александр Тамоников,,15,4.7,105
173844,Снайперы. Огонь на поражение,Книги о войне,Максим Бузин,,25,4.7,105
208550,Прорыв «Зверобоев». На острие танковых ударов,Книги о войне,Владимир Першанин,,22,4.6,105
88322,Седой солдат,Книги о войне,Александр Проханов,,17,5.0,105
221048,Обреченный контингент,Книги о войне,"Сергей Скрипаль,Геннадий Рытченко",,12,5.0,105
160637,Если бы не война,Книги о войне,Александра Корончик,,13,4.5,105
282705,Запах женщины,Книги о войне,Сергей Аксу,,10,4.0,105
207501,Насты,Социальная фантастика,Юрий Никитин,,18,3.0,95
301234,Незаконный эмигрант,Социальная фантастика,Александр Прозоров,,14,5.0,95
27643,Настоящие индейцы,"Социальная фантастика,Детективная фантастика",Олег Дивов,,46,4.6,95
227611,Назад в СССР,Социальная фантастика,Роман Соловьев,,13,4.3,95
173303,Мятежная,"Социальная фантастика,Зарубежная фантастика",Вероника Рот,,23,5.0,95
218533,Модноверие. От страшного до смешного,Социальная фантастика,"Далия Трускиновская,Александр Тюрин,Сергей Волков,Дмитрий Казаков,Олег Дивов,Кирилл Бенедиктов,Дмитрий Федотов,Михаил Тырин,Сергей Чекмаев,Николай Желунов,Мила Коротич,Игорь Куликов,Александр Белаш,Людмила Белаш",,16,5.0,95
230208,Кысь,Социальная фантастика,Татьяна Толстая,,72,4.2,95
216968,Королевская битва,"Социальная фантастика,Зарубежная фантастика",Косюн Таками,,14,5.0,95
229556,Красавица,"Социальная фантастика,Зарубежная фантастика",Скотт Вестерфельд,,18,4.0,95
237836,Крепость души моей,Социальная фантастика,"Генри Олди,Андрей Валентинов",,15,4.8,95
147934,Метро. Трилогия под одной обложкой,Социальная фантастика,Дмитрий Глуховский,,39,3.8,95
280533,Легенда о Первом Дзёнине,Социальная фантастика,Роман Грабовский,,13,4.7,95
232781,Однажды мы придем за тобой,"Социальная фантастика,Героическая фантастика",Олег Рой,,89,4.3,95
250189,Девушка без прошлого,Социальная фантастика,Елена Звездная,,32,5.0,95
205857,Холод,"Социальная фантастика,Героическая фантастика",Андрей Геласимов,,17,5.0,95
83487,Хорги,Социальная фантастика,Елена Арсеньева,,14,5.0,95
241323,Хоанга,Социальная фантастика,Генри Олди,,35,5.0,95
208145,"Фантастический Нью-Йорк: Истории из города, который никогда не спит","Мистика,Социальная фантастика,Зарубежное фэнтези,Городское фэнтези","Наоми Новик,Н. Джемисин,Питер Бигл,Мария Хэдли,Джордж Мартин,Питер Страуб,Холли Блэк,Кэтлин Кирнан,Джон Ширли,Элизабет Бир,Кэт Ховард,Ричард Боус,Делия Шерман,Кит Рид,Даниэль Хосе Олдер,Карл Бункер",,112,4.5,95
262919,Хардкор,"Героическое фэнтези,Социальная фантастика,Боевое фэнтези",Владимир Венгловский,,26,4.6,95
155145,Хозяин Дорог,Социальная фантастика,Сергей Лукьяненко,,32,4.3,95
166780,Убить человека,Социальная фантастика,Юрий Никитин,,11,4.0,95
210970,Тривселенная,"Социальная фантастика,Детективная фантастика",Павел Амнуэль,,15,5.0,95
304752,Станция Одиннадцать,"Социальная фантастика,Зарубежная фантастика",Эмили Мандел,,55,3.6,95
127453,Хранитель,Социальная фантастика,Михаил Бабкин,,9,5.0,95
129448,Чужие сны,Социальная фантастика,Ян Валетов,,12,5.0,95
94915,Эдгар По. Идеальный текст и тайная история,Социальная фантастика,Леонид Кудрявцев,,18,5.0,95
57135,Семь смертных,Социальная фантастика,Генри Олди,,21,4.8,95
186077,Союз еврейских полисменов,"Социальная фантастика,Зарубежная фантастика,Детективная фантастика,Историческая фантастика",Майкл Шейбон,,18,5.0,95
292226,Фоллер,"Социальная фантастика,Зарубежная фантастика",Уилл Макинтош,,18,5.0,95
174634,Юродивый Эрос,Социальная фантастика,Павел Парфин,,12,5.0,95
79297,Чародеи,Социальная фантастика,Аркадий и Борис Стругацкие,,9,4.7,95
29039,Высотка,Социальная фантастика,Джеймс Баллард,,9,5.0,95
155008,Двойной эффект,"Социальная фантастика,Зарубежная фантастика",Таль М. Кляйн,,13,5.0,95
47709,"Давно, знебулий раб, замислив я втекти...","Социальная фантастика,Зарубежная фантастика",Генри Олди,,18,4.6,95
178041,Забытый эксперимент,Социальная фантастика,Аркадий и Борис Стругацкие,,23,4.0,95
238980,По обоюдному согласию,Социальная фантастика,Ольга Жакова,,15,5.0,95
189855,Остров Крым,"Социальная фантастика,Историческая фантастика",Василий Аксенов,,27,4.4,95
215398,Поезд в Тёплый Край,Социальная фантастика,Сергей Лукьяненко,,27,4.9,95
47833,И вспыхнет пламя,"Социальная фантастика,Зарубежная фантастика",Сьюзен Коллинз,,64,4.5,95
203602,И взошли сорняки,Социальная фантастика,Виталий Каплан,,20,5.0,95
201635,Дивергент,"Социальная фантастика,Зарубежная фантастика",Вероника Рот,,119,4.6,95
50822,Долина Совести,Социальная фантастика,Марина и Сергей Дяченко,,18,5.0,95
28508,"Комиксы, аксессуары, повиновение",Социальная фантастика,Андрей Изюмов,,13,5.0,95
168741,Дорогой широкой,Социальная фантастика,Святослав Логинов,,14,4.0,95
255155,Другая страна,Социальная фантастика,Марик Лернер,,13,4.8,95
111680,Женщина XP,Социальная фантастика,Виктор Елманов,,15,5.0,95
230394,Изумрудные росы,Социальная фантастика,Юлий Буркин,,15,4.7,95
205515,Бегущий по Лабиринту,"Социальная фантастика,Зарубежная фантастика",Джеймс Дэшнер,,24,2.5,95
214053,Балерина,Социальная фантастика,Александр Житинский,,15,5.0,95
107087,Дитя человеческое,"Социальная фантастика,Зарубежная фантастика,Детективная фантастика",Филлис Дороти Джеймс,,20,4.0,95
204329,Пока подружка в коме,"Социальная фантастика,Зарубежная фантастика",Дуглас Коупленд,,13,,95
287645,Доктор Кто. Крадущийся ужас,"Социальная фантастика,Зарубежная фантастика,Историческая фантастика",Майкл Такер,,19,3.8,95
310823,"Мир, который сгинул","Социальная фантастика,Зарубежная фантастика",Ник Харкуэй,,15,4.9,95
90206,День опричника,Социальная фантастика,Владимир Сорокин,,117,4.2,95
307183,Бык из машины,"Социальная фантастика,Героическая фантастика",Генри Олди,,23,5.0,95
311848,Война Моря и Суши,Социальная фантастика,Александра Ковалевская,,18,5.0,95
134976,"Восстань, Лазарь",Социальная фантастика,Генри Олди,,15,,95
84286,Времетрясение,"Социальная фантастика,Зарубежная фантастика",Курт Воннегут,,21,5.0,95
2455,Испытание огнем,"Социальная фантастика,Зарубежная фантастика",Джеймс Дэшнер,,23,4.6,95
206352,Калибр имеет значение?,Социальная фантастика,"Далия Трускиновская,Сергей Волков,Дмитрий Казаков,Кирилл Бенедиктов,Павел Корнев,Игорь Вереснев,Александр Конторович,Михаил Тырин,Николай Калиниченко,Андрей Щербак-Жуков,Татьяна Томах,Дмитрий Дзыговбродский,Леонид Каганов,Вадим Панов,Лариса Бортникова,Дмитрий Градинар,Евгений Холмуратов,Некто Любой",,13,2.0,95
125236,Катали мы ваше солнце,"Социальная фантастика,Юмористическое фэнтези",Евгений Лукин,,9,5.0,95
239999,Катастрофа. Монстр,Социальная фантастика,Николай Липницкий,,13,5.0,95
319450,Катастрофа. Хроники одиночества,"Социальная фантастика,Героическая фантастика",Николай Липницкий,,12,4.2,95
186427,Кодекс Прехистората. Суховей,"Социальная фантастика,Героическая фантастика",Игорь Стенли,,11,5.0,95
136562,Простая работа,Социальная фантастика,Андрей Уланов,,20,5.0,95
240628,Армагед-дом,"Социальная фантастика,Историческая фантастика",Марина и Сергей Дяченко,,15,5.0,95
6522,Свет в окошке,Социальная фантастика,Святослав Логинов,,22,5.0,95
1013,Игра на понижение,"Мистика,Социальная фантастика",Ежи Довнар,,18,5.0,95
276488,Самопознание,Книги по философии,Николай Бердяев,,16,,87
315860,Философские исследования,"Книги по философии,Зарубежная образовательная литература",Людвиг Витгенштейн,,19,5.0,87
116820,Смысл творчества,Книги по философии,Николай Бердяев,,19,5.0,87
291628,Пустота страха,"Книги по философии,Зарубежная образовательная литература","Мартин Хайдеггер,Сёрен Кьеркегор,Жан Делюмо,Жорж Батай",,25,5.0,87
153343,Восстание масс,"Книги по философии,Зарубежная образовательная литература",Хосе Ортега-и-Гассет,,22,5.0,87
182787,Великий спор и христианская политика,Книги по философии,Владимир Соловьев,,16,4.2,87
128597,В чем заключается всеобщий категорический императив?,Книги по философии,Николай Федоров,,13,4.6,87
13461,Шопенгауэр как воспитатель,Книги по философии,Фридрих Ницше,,20,4.0,87
88094,Война и мир Джудит Батлер,Книги по философии,"Ирина Жеребкина,Сергей Жеребкин",,11,4.5,87
318109,"Человеческое, слишком человеческое. Книга для свободных умов","Книги по философии,Зарубежная образовательная литература",Фридрих Ницше,,92,4.7,87
287000,Врата рая,Книги по философии,Хусан Турсунов,,12,,87
223299,Воля к власти,"Книги по философии,Зарубежная образовательная литература",Фридрих Ницше,,21,5.0,87
101197,"Почему мы думаем то, что мы думаем","Научно-популярная литература,Книги по философии,Зарубежная образовательная литература",Ален Стивен,,13,5.0,87
247284,Достоевский и Ницше,Книги по философии,Лев Шестов,,17,5.0,87
6815,Жизнь как опьянение или как отрезвление,Книги по философии,Николай Федоров,,16,5.0,87
246482,Философия скуки,"Книги по философии,Зарубежная образовательная литература",Ларс Свендсен,,11,5.0,87
304460,Философия: конспект лекций,"Книги по философии,Зарубежная образовательная литература",Денис Шевчук,,16,4.5,87
134313,Философские диалоги,Книги по философии,Джордано Бруно,,15,4.8,87
